"PHYSICALID","the_geom","ST_WIDTH","SHAPE_Leng","start_lon","start_lat","end_lon","end_lat","start_ID","end_ID"
146762,"LINESTRING (-73.93529287775536 40.80600879812016, -73.93451106294789 40.80569481853357)",30,244.808875813,-73.9352928777554,40.8060087981202,-73.9345110629479,40.8056948185336,"-73.93529 40.80601","-73.93451 40.80569"
2506,"LINESTRING (-73.97668556118002 40.77255115690608, -73.97660057542764 40.77281297005319, -73.97649570256117 40.7730719604552, -73.97637121475597 40.77332681354114, -73.9762275730405 40.77357626804338, -73.9760654550808 40.773819082332516, -73.97588566481592 40.77405409387244, -73.97568923449285 40.774280214050826, -73.97547728869621 40.77449645177442)",44,790.469785751,-73.97668556118,40.7725511569061,-73.9754772886962,40.7744964517744,"-73.97669 40.77255","-73.97548 40.7745"
83008,"LINESTRING (-73.94374124221098 40.8384775041474, -73.94554302379592 40.83923228917643)",30,569.371566074,-73.943741242211,40.8384775041474,-73.9455430237959,40.8392322891764,"-73.94374 40.83848","-73.94554 40.83923"
23433,"LINESTRING (-73.96786323064046 40.80046065113261, -73.96797244222307 40.80050684986502, -73.96808197333688 40.8005527068314)",40,69.2287263502,-73.9678632306405,40.8004606511326,-73.9680819733369,40.8005527068314,"-73.96786 40.80046","-73.96808 40.80055"
4191,"LINESTRING (-73.9805773403896 40.716455565675375, -73.98027927053175 40.716365434120725, -73.98017712869664 40.71633454790696)",60,119.383761588,-73.9805773403896,40.7164555656754,-73.9801771286966,40.716334547907,"-73.98058 40.71646","-73.98018 40.71633"
68153,"LINESTRING (-73.9953473387857 40.75686189638279, -73.99531893221234 40.75697824936574)",30,43.1155104902,-73.9953473387857,40.7568618963828,-73.9953189322123,40.7569782493657,"-73.99535 40.75686","-73.99532 40.75698"
2366,"LINESTRING (-73.97133777276235 40.760977297687006, -73.97086261853117 40.76165595180478)",44,280.11062789,-73.9713377727624,40.760977297687,-73.9708626185312,40.7616559518048,"-73.97134 40.76098","-73.97086 40.76166"
3041,"LINESTRING (-73.9318169656995 40.858272317827556, -73.93135860392225 40.859233319849075)",60,372.380667643,-73.9318169656995,40.8582723178276,-73.9313586039222,40.8592333198491,"-73.93182 40.85827","-73.93136 40.85923"
16590,"LINESTRING (-73.98677423725373 40.73949289854056, -73.9864719504476 40.73936282092712, -73.98523224611299 40.73884023029238)",32,489.022129187,-73.9867742372537,40.7394928985406,-73.985232246113,40.7388402302924,"-73.98677 40.73949","-73.98523 40.73884"
79012,"LINESTRING (-73.94232570731909 40.84977366661328, -73.94245422281486 40.84979938601055)",22,36.7689057422,-73.9423257073191,40.8497736666133,-73.9424542228149,40.8497993860106,"-73.94233 40.84977","-73.94245 40.8498"
1013,"LINESTRING (-73.98684991132667 40.751081678896725, -73.98639930853004 40.75169998574261)",68,257.551961754,-73.9868499113267,40.7510816788967,-73.98639930853,40.7516999857426,"-73.98685 40.75108","-73.9864 40.7517"
788,"LINESTRING (-74.0083250091328 40.703812929088826, -74.00767185497925 40.70428461719277)",24,249.656286517,-74.0083250091328,40.7038129290888,-74.0076718549793,40.7042846171928,"-74.00833 40.70381","-74.00767 40.70428"
159547,"LINESTRING (-73.99363904965723 40.727289211431646, -73.99185759842098 40.72642250215461)",40,586.099226053,-73.9936390496572,40.7272892114316,-73.991857598421,40.7264225021546,"-73.99364 40.72729","-73.99186 40.72642"
3531,"LINESTRING (-73.9504595407905 40.79230204417001, -73.9502504180209 40.79258839699365, -73.95021427646962 40.79263788521082, -73.94999985301129 40.792931493968986)",52,262.286094508,-73.9504595407905,40.79230204417,-73.9499998530113,40.792931493969,"-73.95046 40.7923","-73.95 40.79293"
131751,"LINESTRING (-73.9762130784696 40.714935168587274, -73.9751348945274 40.71460810343763)",22,321.770690293,-73.9762130784696,40.7149351685873,-73.9751348945274,40.7146081034376,"-73.97621 40.71494","-73.97513 40.71461"
2999,"LINESTRING (-73.97583563960185 40.78891357841548, -73.97537551684593 40.78954082342881)",40,261.645717566,-73.9758356396019,40.7889135784155,-73.9753755168459,40.7895408234288,"-73.97584 40.78891","-73.97538 40.78954"
2961,"LINESTRING (-73.95819953208658 40.81558041746313, -73.95771833151966 40.816277352693774)",30,286.732810482,-73.9581995320866,40.8155804174631,-73.9577183315197,40.8162773526938,"-73.9582 40.81558","-73.95772 40.81628"
26927,"LINESTRING (-73.93883989917158 40.83722976173028, -73.93894424913988 40.83727356603875, -73.9399939489149 40.83771420274919)",30,364.866690272,-73.9388398991716,40.8372297617303,-73.9399939489149,40.8377142027492,"-73.93884 40.83723","-73.93999 40.83771"
68004,"LINESTRING (-73.99691265686492 40.75490657422374, -73.99650140532407 40.75500858964468)",20,119.847114106,-73.9969126568649,40.7549065742237,-73.9965014053241,40.7550085896447,"-73.99691 40.75491","-73.9965 40.75501"
24812,"LINESTRING (-73.9440968037045 40.78291078878491, -73.94405439446376 40.78296435754365, -73.94401834913667 40.783015209269394)",30,43.8232839372,-73.9440968037045,40.7829107887849,-73.9440183491367,40.7830152092694,"-73.9441 40.78291","-73.94402 40.78302"
131938,"LINESTRING (-74.01333605028576 40.716566333962746, -74.01315944520161 40.71731119333341)",0,275.755629146,-74.0133360502858,40.7165663339627,-74.0131594452016,40.7173111933334,"-74.01334 40.71657","-74.01316 40.71731"
96814,"LINESTRING (-73.93931232168003 40.84916466691666, -73.9404738157934 40.84937091743103, -73.9407590095877 40.849448110309815, -73.94122363561925 40.84956808640202)",25,549.544377237,-73.93931232168,40.8491646669167,-73.9412236356193,40.849568086402,"-73.93931 40.84916","-73.94122 40.84957"
160483,"LINESTRING (-73.99729876528028 40.7571070407359, -73.99836827644071 40.75756438267095)",35,339.937314036,-73.9972987652803,40.7571070407359,-73.9983682764407,40.7575643826709,"-73.9973 40.75711","-73.99837 40.75756"
82484,"LINESTRING (-73.91200665346234 40.87773675299199, -73.91033193632772 40.879038046302604)",38,662.772465669,-73.9120066534623,40.877736752992,-73.9103319363277,40.8790380463026,"-73.91201 40.87774","-73.91033 40.87904"
21779,"LINESTRING (-73.9516495017256 40.80455940160202, -73.9527599491435 40.80503048889673)",30,352.088453179,-73.9516495017256,40.804559401602,-73.9527599491435,40.8050304888967,"-73.95165 40.80456","-73.95276 40.80503"
28105,"LINESTRING (-73.9430043789726 40.84821932276313, -73.94310903410961 40.848145317798235, -73.94318888338213 40.848055272039254, -73.94324453794135 40.84795511064266, -73.94328928450994 40.84785235930229, -73.94331154092797 40.84774390611797, -73.94332226964242 40.84759420464137)",25,252.767444346,-73.9430043789726,40.8482193227631,-73.9433222696424,40.8475942046414,"-73.943 40.84822","-73.94332 40.84759"
134644,"LINESTRING (-73.95172870965644 40.77282737830319, -73.95149073917467 40.773156330734295)",12,136.777476039,-73.9517287096564,40.7728273783032,-73.9514907391747,40.7731563307343,"-73.95173 40.77283","-73.95149 40.77316"
16612,"LINESTRING (-73.98567936117642 40.78031263333494, -73.98654379017921 40.78065798079114, -73.98656755566175 40.780663194272066, -73.98659146403777 40.78066801558789, -73.9866155040673 40.780672444067115, -73.9866396647314 40.780676475520224, -73.98666393368794 40.780680110280805, -73.98668830035852 40.78068334516453, -73.98671275372365 40.78068617899746, -73.98673728144136 40.780688610940445, -73.98676187293297 40.78069063931698, -73.9867865165177 40.78069226328806, -73.98681119985356 40.7806934820146, -73.98683591214116 40.78069429549538, -73.98686064258133 40.78069470238889, -73.98688537817064 40.78069470353132, -73.98691010810983 40.78069429791626, -73.98693482071772 40.780693486715066, -73.98695950453376 40.78069226975894, -73.98698060488321 40.780690905808065)",60,392.772708937,-73.9856793611764,40.7803126333349,-73.9869806048832,40.7806909058081,"-73.98568 40.78031","-73.98698 40.78069"
19335,"LINESTRING (-73.94077895337811 40.81407352095165, -73.94028386070167 40.81473865191665)",30,278.39795257,-73.9407789533781,40.8140735209517,-73.9402838607017,40.8147386519166,"-73.94078 40.81407","-73.94028 40.81474"
155420,"LINESTRING (-73.91342384943411 40.87179437843232, -73.91280187192639 40.8723473492388)",42,264.914582921,-73.9134238494341,40.8717943784323,-73.9128018719264,40.8723473492388,"-73.91342 40.87179","-73.9128 40.87235"
130714,"LINESTRING (-73.95739786668021 40.82268236884766, -73.95708264290866 40.82320154743247)",18,208.30607034,-73.9573978666802,40.8226823688477,-73.9570826429087,40.8232015474325,"-73.9574 40.82268","-73.95708 40.8232"
1585,"LINESTRING (-73.94189544886933 40.784389134270384, -73.94152724700189 40.78457107264775, -73.94085775065052 40.78490188325373, -73.94039681185606 40.78513711762812, -73.94005668639778 40.785362543973676, -73.94003748086637 40.78537659102729, -73.93994730940763 40.785459050768765, -73.93966520186855 40.78571702901669, -73.93942705475747 40.78598004890239, -73.93909361124389 40.786352194160784)",30,1070.50397394,-73.9418954488693,40.7843891342704,-73.9390936112439,40.7863521941608,"-73.9419 40.78439","-73.93909 40.78635"
106362,"LINESTRING (-73.94353941888481 40.81733605599447, -73.94355958480396 40.81734466556519, -73.94365506201747 40.81738543241845, -73.94440453539181 40.8177054637711, -73.94447615018255 40.8177360431693, -73.94449123341181 40.817742489064074)",22,302.217610387,-73.9435394188848,40.8173360559945,-73.9444912334118,40.8177424890641,"-73.94354 40.81734","-73.94449 40.81774"
16600,"LINESTRING (-73.992468277406 40.71385682427078, -73.99245563685322 40.71376288237609, -73.99239157049468 40.71319081048832)",44,243.583355162,-73.992468277406,40.7138568242708,-73.9923915704947,40.7131908104883,"-73.99247 40.71386","-73.99239 40.71319"
79685,"LINESTRING (-74.00776551818 40.703316452857436, -74.00704712676601 40.70375038372037)",36,254.300248414,-74.00776551818,40.7033164528574,-74.007047126766,40.7037503837204,"-74.00777 40.70332","-74.00705 40.70375"
118181,"LINESTRING (-74.00156815065401 40.749082547370165, -74.00168136958712 40.74912996839845, -74.00179457282087 40.749177382781824, -74.0018518120044 40.74920135670678, -74.0019592428913 40.74924635345105, -74.0020184627844 40.749271157351174, -74.0021116305828 40.749310179382846, -74.00217319928282 40.74933596670598, -74.0022313438963 40.74936031987136, -74.00228947401337 40.749384666809135, -74.00238537280656 40.749424831930185, -74.00244605109758 40.749450246044816, -74.00278526979143 40.7495923195851)",34,384.994942827,-74.001568150654,40.7490825473702,-74.0027852697914,40.7495923195851,"-74.00157 40.74908","-74.00279 40.74959"
2871,"LINESTRING (-73.96303765006684 40.809362883588655, -73.96258278994867 40.80998664702823)",40,259.810897376,-73.9630376500668,40.8093628835887,-73.9625827899487,40.8099866470282,"-73.96304 40.80936","-73.96258 40.80999"
16645,"LINESTRING (-73.98485763110226 40.72817683342468, -73.9826571731897 40.72726048959427)",30,695.287480261,-73.9848576311023,40.7281768334247,-73.9826571731897,40.7272604895943,"-73.98486 40.72818","-73.98266 40.72726"
1854,"LINESTRING (-73.9961658888822 40.755816719399995, -73.99577488185152 40.756454515229386)",80,256.379699581,-73.9961658888822,40.7558167194,-73.9957748818515,40.7564545152294,"-73.99617 40.75582","-73.99577 40.75645"
117277,"LINESTRING (-73.94781663052815 40.798806862971944, -73.94775716468887 40.79888833153825, -73.94771055979315 40.79895218061344, -73.94741996235193 40.799350295295646)",60,226.411388669,-73.9478166305282,40.7988068629719,-73.9474199623519,40.7993502952956,"-73.94782 40.79881","-73.94742 40.79935"
28002,"LINESTRING (-73.94195526250279 40.84970417919322, -73.94176419303353 40.8496510886815, -73.94154381833042 40.849600603576434)",30,119.971504969,-73.9419552625028,40.8497041791932,-73.9415438183304,40.8496006035764,"-73.94196 40.8497","-73.94154 40.8496"
67061,"LINESTRING (-73.95196903387813 40.82704124357449, -73.95201158013268 40.82705837957257, -73.9520621968881 40.827079787424736)",40,29.3608791712,-73.9519690338781,40.8270412435745,-73.9520621968881,40.8270797874247,"-73.95197 40.82704","-73.95206 40.82708"
132677,"LINESTRING (-73.93035432939709 40.80307357836116, -73.93064694589594 40.80359177295738, -73.93089124871717 40.80391957688804)",20,342.69539447,-73.9303543293971,40.8030735783612,-73.9308912487172,40.803919576888,"-73.93035 40.80307","-73.93089 40.80392"
79762,"LINESTRING (-74.00382928974068 40.72344931877649, -74.0036354589967 40.72368202620902)",24,100.372381125,-74.0038292897407,40.7234493187765,-74.0036354589967,40.723682026209,"-74.00383 40.72345","-74.00364 40.72368"
1545,"LINESTRING (-73.9589344857983 40.75833515494609, -73.95875669845262 40.75858870204904)",30,104.686042026,-73.9589344857983,40.7583351549461,-73.9587566984526,40.758588702049,"-73.95893 40.75834","-73.95876 40.75859"
3633,"LINESTRING (-73.97493471259061 40.750099627607256, -73.97444451625712 40.75076469249241)",70,277.773954546,-73.9749347125906,40.7500996276073,-73.9744445162571,40.7507646924924,"-73.97493 40.7501","-73.97444 40.75076"
19808,"LINESTRING (-73.95522140132003 40.798988203534904, -73.95556137293278 40.799150321780274)",26,111.124728084,-73.95522140132,40.7989882035349,-73.9555613729328,40.7991503217803,"-73.95522 40.79899","-73.95556 40.79915"
3965,"LINESTRING (-73.98692615395476 40.71290290408656, -73.98689515917567 40.71267230153856, -73.98688737836294 40.71261441087122, -73.98687840976868 40.71254768469516, -73.9868133132548 40.71206335409117, -73.98675332551046 40.71161707256992, -73.98674250662766 40.71153658331656)",48,500.388892837,-73.9869261539548,40.7129029040866,-73.9867425066277,40.7115365833166,"-73.98693 40.7129","-73.98674 40.71154"
159636,"LINESTRING (-73.99185759842098 40.72642250215461, -73.99179396219469 40.726391794859005)",40,20.8869813055,-73.991857598421,40.7264225021546,-73.9917939621947,40.726391794859,"-73.99186 40.72642","-73.99179 40.72639"
73425,"LINESTRING (-73.9722037214914 40.749823005021575, -73.97041171585741 40.749072445997015)",55,566.841078133,-73.9722037214914,40.7498230050216,-73.9704117158574,40.749072445997,"-73.9722 40.74982","-73.97041 40.74907"
1276,"LINESTRING (-73.99663529266019 40.75801292185972, -73.99640941554202 40.75833915867443)",70,134.325143504,-73.9966352926602,40.7580129218597,-73.996409415542,40.7583391586744,"-73.99664 40.75801","-73.99641 40.75834"
103788,"LINESTRING (-73.97768373667472 40.731257925542536, -73.97766682529296 40.73125389124005, -73.97764976226978 40.73125024338938, -73.97763256390017 40.73124698584675, -73.97761524449727 40.73124412196543, -73.97759782079709 40.731241653758914, -73.97758030689285 40.73123958357528, -73.97756271996116 40.73123791292557, -73.9775450749763 40.73123664365549, -73.97752738823417 40.73123577677332, -73.97750967536994 40.73123531328726, -73.97749195135856 40.73123525320025, -73.9774742338173 40.7312355971858, -73.97745653706058 40.73123634474417, -73.9774388784861 40.73123749470606, -73.97742127240832 40.73123904640421, -73.97740373534404 40.73124099883673, -73.97738628337017 40.73124334932636, -73.97736893168239 40.7312460962009, -73.97735169525643 40.73124923711792, -73.9773345914905 40.731252769568016, -73.97731763337889 40.73125668953318, -73.97730083743893 40.73126099450382, -73.97728421798654 40.7312656797921, -73.97726779065856 40.73127074171559, -73.97725157021151 40.7312761752515, -73.97723557118132 40.7312819762146, -73.97721980722363 40.73128813891181, -73.97720429287506 40.73129465731513, -73.9771890424516 40.73130152673676, -73.97717406828801 40.73130874014314, -73.9771593855815 40.731316292009005, -73.97714500666723 40.73132417429563, -73.97713094432032 40.731332380472146, -73.97711721175656 40.73134090350519, -73.97710381954924 40.73134973569073, -73.97709078223598 40.73135886865546)",20,176.836279915,-73.9776837366747,40.7312579255425,-73.977090782236,40.7313588686555,"-73.97768 40.73126","-73.97709 40.73136"
67344,"LINESTRING (-73.9950523702871 40.75767704800013, -73.99515689937631 40.75772375263686)",15,33.5880735628,-73.9950523702871,40.7576770480001,-73.9951568993763,40.7577237526369,"-73.99505 40.75768","-73.99516 40.75772"
146687,"LINESTRING (-74.01254692420193 40.71316685671577, -74.01308465817063 40.71340719568518)",0,172.887768947,-74.0125469242019,40.7131668567158,-74.0130846581706,40.7134071956852,"-74.01255 40.71317","-74.01308 40.71341"
984,"LINESTRING (-73.99918595445679 40.734138581908105, -73.99871443827661 40.734783860928)",64,268.971677152,-73.9991859544568,40.7341385819081,-73.9987144382766,40.734783860928,"-73.99919 40.73414","-73.99871 40.73478"
